Date,Scheme Name,ISIN,NAV
2024-09-17,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.802
2024-09-18,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,62.19
2024-09-18,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.227
2024-09-18,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,78.977
2024-09-18,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,16.72
2024-09-18,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,230.9473
2024-09-18,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,63.27
2024-09-18,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,474.05
2024-09-18,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,87.2
2024-09-18,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1182.913
2024-09-18,HSBC Large Cap Fund - Regular Growth,INF336L01016,494.5701
2024-09-18,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.2807
2024-09-18,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,165.2761
2024-09-18,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,57.4548
2024-09-18,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.6722
2024-09-18,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.0892
2024-09-18,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,16.1179
2024-09-18,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,93.126
2024-09-18,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,22.0222
2024-09-18,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,515.6233
2024-09-18,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,161.27
2024-09-18,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,283.134
2024-09-18,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.804
2024-09-19,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,62.37
2024-09-19,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.238
2024-09-19,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,79.135
2024-09-19,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,16.69
2024-09-19,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,230.596
2024-09-19,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,63.38
2024-09-19,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,473.861
2024-09-19,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,87.12
2024-09-19,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1185.409
2024-09-19,HSBC Large Cap Fund - Regular Growth,INF336L01016,493.8137
2024-09-19,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.2315
2024-09-19,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,165.0571
2024-09-19,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,57.3756
2024-09-19,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.6198
2024-09-19,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.053
2024-09-19,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,16.037
2024-09-19,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,93.2716
2024-09-19,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,22.0537
2024-09-19,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,514.9796
2024-09-19,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,160.8
2024-09-19,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,284.1125
2024-09-19,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.815
2024-09-20,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,63.25
2024-09-20,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.379
2024-09-20,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,80.302
2024-09-20,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,16.89
2024-09-20,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,233.9463
2024-09-20,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,64.4
2024-09-20,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,479.151
2024-09-20,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,88.28
2024-09-20,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1203.118
2024-09-20,HSBC Large Cap Fund - Regular Growth,INF336L01016,502.5367
2024-09-20,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.4739
2024-09-20,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,166.842
2024-09-20,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,58.2483
2024-09-20,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.8616
2024-09-20,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.2605
2024-09-20,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,16.189
2024-09-20,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,94.7909
2024-09-20,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,22.3557
2024-09-20,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,521.5785
2024-09-20,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,163.08
2024-09-20,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,287.4826
2024-09-20,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,15.058
2024-09-23,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,63.71
2024-09-23,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.482
2024-09-23,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,80.908
2024-09-23,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,17.02
2024-09-23,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,235.8404
2024-09-23,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,64.93
2024-09-23,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,483.459
2024-09-23,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,88.97
2024-09-23,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1210.421
2024-09-23,HSBC Large Cap Fund - Regular Growth,INF336L01016,506.252
2024-09-23,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.6231
2024-09-23,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,168.1037
2024-09-23,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,58.7528
2024-09-23,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.984
2024-09-23,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.3817
2024-09-23,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,16.2664
2024-09-23,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,95.3738
2024-09-23,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,22.4701
2024-09-23,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,525.542
2024-09-23,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,164.33
2024-09-23,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,288.6386
2024-09-23,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,15.205
2024-09-24,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,63.67
2024-09-24,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.462
2024-09-24,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,80.799
2024-09-24,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,17.08
2024-09-24,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,235.7877
2024-09-24,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,64.85
2024-09-24,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,481.965
2024-09-24,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,88.93
2024-09-24,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1209.981
2024-09-24,HSBC Large Cap Fund - Regular Growth,INF336L01016,506.8852
2024-09-24,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.6359
2024-09-24,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,167.7954
2024-09-24,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,58.8237
2024-09-24,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.9519
2024-09-24,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.3552
2024-09-24,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,16.1566
2024-09-24,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,95.3536
2024-09-24,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,22.4272
2024-09-24,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,526.3901
2024-09-24,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,164.88
2024-09-24,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,288.5096
2024-09-24,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,15.191
2024-09-25,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,63.61
2024-09-25,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.46
2024-09-25,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,80.701
2024-09-25,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,17.07
2024-09-25,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,236.1972
2024-09-25,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,64.85
2024-09-25,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,483.207
2024-09-25,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,88.94
2024-09-25,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1211.497
2024-09-25,HSBC Large Cap Fund - Regular Growth,INF336L01016,505.836
2024-09-25,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.6579
2024-09-25,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,167.6487
2024-09-25,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,58.8455
2024-09-25,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.9812
2024-09-25,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.3198
2024-09-25,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,16.1825
2024-09-25,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,95.3123
2024-09-25,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,22.4522
2024-09-25,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,526.2445
2024-09-25,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,165.16
2024-09-25,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,288.3187
2024-09-25,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,15.169
2024-09-26,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,64.04
2024-09-26,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.533
2024-09-26,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,81.027
2024-09-26,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,17.13
2024-09-26,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,237.6378
2024-09-26,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,65.27
2024-09-26,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,486.266
2024-09-26,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,89.5
2024-09-26,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1216.715
2024-09-26,HSBC Large Cap Fund - Regular Growth,INF336L01016,507.5234
2024-09-26,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.7744
2024-09-26,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,168.6702
2024-09-26,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,59.1383
2024-09-26,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,24.1246
2024-09-26,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.4238
2024-09-26,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,16.3106
2024-09-26,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,96.0333
2024-09-26,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,22.5926
2024-09-26,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,528.2297
2024-09-26,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,166.36
2024-09-26,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,289.7572
2024-09-26,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,15.26
2024-09-27,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,63.85
2024-09-27,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.531
2024-09-27,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,80.871
2024-09-27,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,17.16
2024-09-27,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,237.8394
2024-09-27,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,65.09
2024-09-27,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,485.093
2024-09-27,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,89.65
2024-09-27,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1213.99
2024-09-27,HSBC Large Cap Fund - Regular Growth,INF336L01016,507.0283
2024-09-27,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.796
2024-09-27,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,168.6969
2024-09-27,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,59.0931
2024-09-27,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,24.1367
2024-09-27,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.3782
2024-09-27,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,16.3813
2024-09-27,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,95.7698
2024-09-27,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,22.5665
2024-09-27,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,527.8769
2024-09-27,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,166.6
2024-09-27,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,288.946
2024-09-27,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,15.214
2024-09-30,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,62.91
2024-09-30,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.427
2024-09-30,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,79.717
2024-09-30,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,17.03
2024-09-30,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,235.275
2024-09-30,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,64.18
2024-09-30,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,479.647
2024-09-30,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,88.47
2024-09-30,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1199.18
2024-09-30,HSBC Large Cap Fund - Regular Growth,INF336L01016,500.5354
2024-09-30,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.58
2024-09-30,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,167.3914
2024-09-30,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,58.3963
2024-09-30,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.8482
2024-09-30,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.224
2024-09-30,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,16.2519
2024-09-30,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,94.8013
2024-09-30,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,22.2542
2024-09-30,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,522.6208
2024-09-30,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,164.83
2024-09-30,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,285.5468
2024-09-30,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,15.012
2024-10-01,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,62.87
2024-10-01,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.433
2024-10-01,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,79.793
2024-10-01,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,17.05
2024-10-01,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,234.7824
2024-10-01,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,64.19
2024-10-01,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,480.41
2024-10-01,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,88.45
2024-10-01,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1197.104
2024-10-01,HSBC Large Cap Fund - Regular Growth,INF336L01016,500.1338
2024-10-01,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.5759
2024-10-01,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,167.1936
2024-10-01,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,58.493
2024-10-01,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.804
2024-10-01,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.2725
2024-10-01,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,16.2427
2024-10-01,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,94.842
2024-10-01,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,22.2441
2024-10-01,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,523.3397
2024-10-01,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,165.11
2024-10-01,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,284.9809
2024-10-01,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,15.022
2024-10-03,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,61.63
2024-10-03,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.258
2024-10-03,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,78.172
2024-10-03,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,16.74
2024-10-03,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,230.4426
2024-10-03,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,62.91
2024-10-03,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,473.37
2024-10-03,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,86.62
2024-10-03,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1172.201
2024-10-03,HSBC Large Cap Fund - Regular Growth,INF336L01016,489.0225
2024-10-03,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.1898
2024-10-03,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,164.1063
2024-10-03,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,57.2778
2024-10-03,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.297
2024-10-03,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,12.9904
2024-10-03,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,15.9062
2024-10-03,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,92.9052
2024-10-03,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.7531
2024-10-03,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,513.6328
2024-10-03,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,161.69
2024-10-03,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,279.6822
2024-10-03,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.711
2024-10-04,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,60.92
2024-10-04,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.161
2024-10-04,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,77.471
2024-10-04,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,16.55
2024-10-04,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,228.6239
2024-10-04,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,62.38
2024-10-04,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,469.208
2024-10-04,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,85.86
2024-10-04,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1163.403
2024-10-04,HSBC Large Cap Fund - Regular Growth,INF336L01016,485.4665
2024-10-04,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.0538
2024-10-04,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,162.8207
2024-10-04,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,56.6631
2024-10-04,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.0746
2024-10-04,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,12.8619
2024-10-04,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,15.7106
2024-10-04,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,92.0856
2024-10-04,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.6
2024-10-04,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,508.2675
2024-10-04,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,160.11
2024-10-04,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,277.0286
2024-10-04,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.596
2024-10-07,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,60.32
2024-10-07,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.033
2024-10-07,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,76.557
2024-10-07,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,16.27
2024-10-07,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,226.1466
2024-10-07,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,61.74
2024-10-07,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,464.464
2024-10-07,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,85.0
2024-10-07,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1149.803
2024-10-07,HSBC Large Cap Fund - Regular Growth,INF336L01016,479.0107
2024-10-07,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.748
2024-10-07,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,160.2969
2024-10-07,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,55.663
2024-10-07,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,22.7794
2024-10-07,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,12.6858
2024-10-07,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,15.515
2024-10-07,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,91.2254
2024-10-07,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.3219
2024-10-07,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,500.3813
2024-10-07,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,157.53
2024-10-07,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,274.3149
2024-10-07,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.416
2024-10-08,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,61.05
2024-10-08,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.178
2024-10-08,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,77.739
2024-10-08,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,16.44
2024-10-08,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,228.7305
2024-10-08,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,62.5
2024-10-08,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,467.962
2024-10-08,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,85.76
2024-10-08,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1160.852
2024-10-08,HSBC Large Cap Fund - Regular Growth,INF336L01016,487.0621
