Date,Scheme Name,ISIN,NAV
2022-10-10,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,191.3276
2022-10-11,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,42.9
2022-10-11,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,48.057
2022-10-11,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.35
2022-10-11,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,137.3676
2022-10-11,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,40.1
2022-10-11,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,281.416
2022-10-11,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,53.31
2022-10-11,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,700.986
2022-10-11,HSBC Large Cap Fund - Regular Growth,INF336L01016,306.2892
2022-10-11,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.5286
2022-10-11,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,96.7728
2022-10-11,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,39.878
2022-10-11,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,38.8938
2022-10-11,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.2124
2022-10-11,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.6718
2022-10-11,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,60.2782
2022-10-11,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.5035
2022-10-11,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,322.2242
2022-10-11,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,105.64
2022-10-11,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,188.6192
2022-10-12,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.12
2022-10-12,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,48.354
2022-10-12,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.42
2022-10-12,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,138.3123
2022-10-12,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,40.42
2022-10-12,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,283.944
2022-10-12,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,53.73
2022-10-12,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,707.293
2022-10-12,HSBC Large Cap Fund - Regular Growth,INF336L01016,308.975
2022-10-12,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.6401
2022-10-12,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,97.6756
2022-10-12,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.252
2022-10-12,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.1625
2022-10-12,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.3438
2022-10-12,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.7933
2022-10-12,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,60.7677
2022-10-12,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.6286
2022-10-12,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,324.9156
2022-10-12,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,106.23
2022-10-12,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,189.592
2022-10-13,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,42.8
2022-10-13,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,47.977
2022-10-13,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.33
2022-10-13,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,137.3211
2022-10-13,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,40.12
2022-10-13,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,282.427
2022-10-13,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,53.35
2022-10-13,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,702.84
2022-10-13,HSBC Large Cap Fund - Regular Growth,INF336L01016,306.6662
2022-10-13,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.572
2022-10-13,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,97.2943
2022-10-13,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,39.939
2022-10-13,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,38.8875
2022-10-13,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.2068
2022-10-13,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.6991
2022-10-13,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,60.4185
2022-10-13,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.5123
2022-10-13,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,322.124
2022-10-13,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,105.5
2022-10-13,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,188.1416
2022-10-14,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.23
2022-10-14,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,48.424
2022-10-14,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.41
2022-10-14,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,138.6156
2022-10-14,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,40.46
2022-10-14,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,284.266
2022-10-14,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,53.83
2022-10-14,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,709.196
2022-10-14,HSBC Large Cap Fund - Regular Growth,INF336L01016,309.6854
2022-10-14,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.6761
2022-10-14,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,98.0976
2022-10-14,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.193
2022-10-14,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.2581
2022-10-14,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.3342
2022-10-14,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.7439
2022-10-14,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,60.9356
2022-10-14,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.6479
2022-10-14,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,324.6012
2022-10-14,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,105.56
2022-10-14,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,189.7719
2022-10-17,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.45
2022-10-17,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,48.795
2022-10-17,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.49
2022-10-17,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,139.5102
2022-10-17,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,40.75
2022-10-17,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,285.752
2022-10-17,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.17
2022-10-17,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,714.356
2022-10-17,HSBC Large Cap Fund - Regular Growth,INF336L01016,312.3156
2022-10-17,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.7602
2022-10-17,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,98.5756
2022-10-17,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.493
2022-10-17,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.4677
2022-10-17,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.4488
2022-10-17,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.8317
2022-10-17,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,61.1792
2022-10-17,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.7487
2022-10-17,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,326.9726
2022-10-17,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,105.99
2022-10-17,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,190.7757
2022-10-18,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.76
2022-10-18,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.321
2022-10-18,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.61
2022-10-18,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,140.9937
2022-10-18,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.16
2022-10-18,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,288.494
2022-10-18,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.78
2022-10-18,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,722.112
2022-10-18,HSBC Large Cap Fund - Regular Growth,INF336L01016,315.8795
2022-10-18,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.8825
2022-10-18,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,99.6247
2022-10-18,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.999
2022-10-18,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.8265
2022-10-18,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.5874
2022-10-18,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.9337
2022-10-18,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,61.744
2022-10-18,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.8884
2022-10-18,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,330.327
2022-10-18,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,107.04
2022-10-18,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,192.2599
2022-10-19,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.75
2022-10-19,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.318
2022-10-19,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.6
2022-10-19,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,141.1168
2022-10-19,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.2
2022-10-19,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,289.351
2022-10-19,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.85
2022-10-19,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,722.286
2022-10-19,HSBC Large Cap Fund - Regular Growth,INF336L01016,316.7493
2022-10-19,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.8911
2022-10-19,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,99.6644
2022-10-19,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,41.069
2022-10-19,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.7927
2022-10-19,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.5747
2022-10-19,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.8815
2022-10-19,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,61.9536
2022-10-19,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.8953
2022-10-19,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,330.1938
2022-10-19,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,106.71
2022-10-19,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,192.3135
2022-10-20,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.85
2022-10-20,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.275
2022-10-20,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.62
2022-10-20,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,141.5303
2022-10-20,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.24
2022-10-20,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,290.601
2022-10-20,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.94
2022-10-20,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,724.179
2022-10-20,HSBC Large Cap Fund - Regular Growth,INF336L01016,316.4754
2022-10-20,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.9417
2022-10-20,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,99.9908
2022-10-20,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,41.072
2022-10-20,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.9058
2022-10-20,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.6068
2022-10-20,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.9497
2022-10-20,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.0857
2022-10-20,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.8985
2022-10-20,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,331.4664
2022-10-20,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,106.95
2022-10-20,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,192.4429
2022-10-21,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.71
2022-10-21,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.105
2022-10-21,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.63
2022-10-21,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,141.8107
2022-10-21,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.31
2022-10-21,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,292.756
2022-10-21,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,55.01
2022-10-21,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,724.982
2022-10-21,HSBC Large Cap Fund - Regular Growth,INF336L01016,317.2889
2022-10-21,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.9826
2022-10-21,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,100.0298
2022-10-21,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,41.051
2022-10-21,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.9965
2022-10-21,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.5923
2022-10-21,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.8946
2022-10-21,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.0513
2022-10-21,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.9286
2022-10-21,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,332.6966
2022-10-21,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,105.99
2022-10-21,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,192.6182
2022-10-25,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.87
2022-10-25,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.495
2022-10-25,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.7
2022-10-25,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,142.739
2022-10-25,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.62
2022-10-25,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,295.303
2022-10-25,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,55.41
2022-10-25,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,731.609
2022-10-25,HSBC Large Cap Fund - Regular Growth,INF336L01016,319.8347
2022-10-25,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,12.0563
2022-10-25,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,100.8027
2022-10-25,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,41.374
2022-10-25,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.179
2022-10-25,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.74
2022-10-25,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.9355
2022-10-25,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.5379
2022-10-25,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,15.1004
2022-10-25,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,334.9237
2022-10-25,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,105.91
2022-10-25,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,194.3952
2022-10-27,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.88
2022-10-27,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.569
2022-10-27,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.74
2022-10-27,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,143.5195
2022-10-27,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.76
2022-10-27,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,297.166
2022-10-27,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,55.61
2022-10-27,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,736.484
2022-10-27,HSBC Large Cap Fund - Regular Growth,INF336L01016,321.1424
2022-10-27,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,12.1468
2022-10-27,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,101.4126
2022-10-27,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,41.594
2022-10-27,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.3789
2022-10-27,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.8333
2022-10-27,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,10.0115
2022-10-27,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.8624
2022-10-27,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,15.1694
2022-10-27,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,337.7213
2022-10-27,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,106.9
2022-10-27,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,195.2663
2022-10-28,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.95
2022-10-28,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.541
2022-10-28,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.75
2022-10-28,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,143.476
2022-10-28,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.78
2022-10-28,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,295.361
2022-10-28,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,55.56
2022-10-28,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,737.209
2022-10-28,HSBC Large Cap Fund - Regular Growth,INF336L01016,320.7676
2022-10-28,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,12.1688
2022-10-28,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,101.3118
2022-10-28,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,41.558
2022-10-28,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.4463
2022-10-28,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.8235
2022-10-28,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,10.0172
2022-10-28,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.7782
2022-10-28,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,15.1731
2022-10-28,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,337.4573
2022-10-28,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,106.46
2022-10-28,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,195.0913
2022-10-31,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,44.5
2022-10-31,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,50.135
2022-10-31,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.9
2022-10-31,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,145.2829
2022-10-31,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,42.31
2022-10-31,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,298.994
